fips2000,fips2010,Rent50_2,Rent50_0,Rent50_1,Rent50_3,Rent50_4,State,cbsasub,areaname,county,CouSub,countyname,county_town_name,pop2010,hu2010,state_alpha
514799999.0,514799999,617,432,461,766,916,5,NCNTY05147N05147,"Woodruff County, AR",147.0,99999,Woodruff County,Woodruff County,7260.0,3893.0,AR
514999999.0,514999999,617,458,461,899,1005,5,NCNTY05149N05149,"Yell County, AR",149.0,99999,Yell County,Yell County,22185.0,9752.0,AR
400199999.0,400199999,913,582,739,1277,1563,4,NCNTY04001N04001,"Apache County, AZ",1.0,99999,Apache County,Apache County,71518.0,32514.0,AZ
400399999.0,400399999,902,703,727,1256,1575,4,METRO43420M43420,"Sierra Vista-Douglas, AZ MSA",3.0,99999,Cochise County,Cochise County,131346.0,59041.0,AZ
400599999.0,400599999,1216,815,974,1509,1807,4,METRO22380M22380,"Flagstaff, AZ MSA",5.0,99999,Coconino County,Coconino County,134421.0,63321.0,AZ
400799999.0,400799999,880,680,684,1202,1206,4,NCNTY04007N04007,"Gila County, AZ",7.0,99999,Gila County,Gila County,53597.0,32698.0,AZ
400999999.0,400999999,804,496,690,1159,1163,4,NCNTY04009N04009,"Graham County, AZ",9.0,99999,Graham County,Graham County,37220.0,12980.0,AZ
401199999.0,401199999,705,530,605,875,1081,4,NCNTY04011N04011,"Greenlee County, AZ",11.0,99999,Greenlee County,Greenlee County,8437.0,4372.0,AZ
401299999.0,401299999,748,555,559,928,1306,4,NCNTY04012N04012,"La Paz County, AZ",12.0,99999,La Paz County,La Paz County,20489.0,16049.0,AZ
401399999.0,401399999,974,635,783,1419,1661,4,METRO38060M38060,"Phoenix-Mesa-Scottsdale, AZ MSA",13.0,99999,Maricopa County,Maricopa County,3817117.0,1639279.0,AZ
401599999.0,401599999,793,531,623,1137,1244,4,METRO29420M29420,"Lake Havasu City-Kingman, AZ MSA",15.0,99999,Mohave County,Mohave County,200186.0,110911.0,AZ
401799999.0,401799999,836,667,672,1129,1294,4,NCNTY04017N04017,"Navajo County, AZ",17.0,99999,Navajo County,Navajo County,107449.0,56938.0,AZ
401999999.0,401999999,916,565,684,1335,1573,4,METRO46060M46060,"Tucson, AZ MSA",19.0,99999,Pima County,Pima County,980263.0,440909.0,AZ
402199999.0,402199999,974,635,783,1419,1661,4,METRO38060M38060,"Phoenix-Mesa-Scottsdale, AZ MSA",21.0,99999,Pinal County,Pinal County,375770.0,159222.0,AZ
402399999.0,402399999,744,552,556,1013,1181,4,NCNTY04023N04023,"Santa Cruz County, AZ",23.0,99999,Santa Cruz County,Santa Cruz County,47420.0,18010.0,AZ
402599999.0,402599999,897,706,711,1307,1369,4,METRO39140M39140,"Prescott, AZ MSA",25.0,99999,Yavapai County,Yavapai County,211033.0,110432.0,AZ
402799999.0,402799999,868,644,648,1265,1505,4,METRO49740M49740,"Yuma, AZ MSA",27.0,99999,Yuma County,Yuma County,195751.0,87850.0,AZ
600199999.0,600199999,2267,1487,1792,3160,3522,6,METRO41860MM5775,"Oakland-Fremont, CA HUD Metro FMR Area",1.0,99999,Alameda County,Alameda County,1510271.0,582549.0,CA
600399999.0,600399999,897,625,674,1282,1456,6,NCNTY06003N06003,"Alpine County, CA",3.0,99999,Alpine County,Alpine County,1175.0,1760.0,CA
600599999.0,600599999,1109,684,829,1584,1821,6,NCNTY06005N06005,"Amador County, CA",5.0,99999,Amador County,Amador County,38091.0,18032.0,CA
600799999.0,600799999,965,661,759,1402,1685,6,METRO17020M17020,"Chico, CA MSA",7.0,99999,Butte County,Butte County,220000.0,95835.0,CA
600999999.0,600999999,992,692,765,1446,1732,6,NCNTY06009N06009,"Calaveras County, CA",9.0,99999,Calaveras County,Calaveras County,45578.0,27925.0,CA
601199999.0,601199999,907,559,748,1322,1449,6,NCNTY06011N06011,"Colusa County, CA",11.0,99999,Colusa County,Colusa County,21419.0,7883.0,CA
601399999.0,601399999,2267,1487,1792,3160,3522,6,METRO41860MM5775,"Oakland-Fremont, CA HUD Metro FMR Area",13.0,99999,Contra Costa County,Contra Costa County,1049025.0,400263.0,CA
601599999.0,601599999,1008,794,799,1469,1760,6,NCNTY06015N06015,"Del Norte County, CA",15.0,99999,Del Norte County,Del Norte County,28610.0,11186.0,CA
601799999.0,601799999,1094,754,869,1594,1910,6,METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",17.0,99999,El Dorado County,El Dorado County,181058.0,88159.0,CA
601999999.0,601999999,919,706,736,1296,1524,6,METRO23420M23420,"Fresno, CA MSA",19.0,99999,Fresno County,Fresno County,930450.0,315531.0,CA
602199999.0,602199999,854,634,638,1187,1386,6,NCNTY06021N06021,"Glenn County, CA",21.0,99999,Glenn County,Glenn County,28122.0,10778.0,CA
602399999.0,602399999,1076,720,806,1555,1845,6,NCNTY06023N06023,"Humboldt County, CA",23.0,99999,Humboldt County,Humboldt County,134623.0,61559.0,CA
602599999.0,602599999,883,546,679,1239,1542,6,METRO20940M20940,"El Centro, CA MSA",25.0,99999,Imperial County,Imperial County,174528.0,56067.0,CA
602799999.0,602799999,995,779,784,1431,1615,6,NCNTY06027N06027,"Inyo County, CA",27.0,99999,Inyo County,Inyo County,18546.0,9478.0,CA
602999999.0,602999999,884,643,684,1278,1543,6,METRO12540M12540,"Bakersfield, CA MSA",29.0,99999,Kern County,Kern County,839631.0,284367.0,CA
603199999.0,603199999,869,645,649,1204,1374,6,METRO25260M25260,"Hanford-Corcoran, CA MSA",31.0,99999,Kings County,Kings County,152982.0,43867.0,CA
603399999.0,603399999,1058,744,790,1526,1571,6,NCNTY06033N06033,"Lake County, CA",33.0,99999,Lake County,Lake County,64665.0,35492.0,CA
603599999.0,603599999,1027,658,767,1462,1793,6,NCNTY06035N06035,"Lassen County, CA",35.0,99999,Lassen County,Lassen County,34895.0,12710.0,CA
603799999.0,603799999,1614,1026,1250,2176,2413,6,METRO31080MM4480,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",37.0,99999,Los Angeles County,Los Angeles County,9818605.0,3445076.0,CA
603999999.0,603999999,1012,751,756,1469,1661,6,METRO31460M31460,"Madera, CA MSA",39.0,99999,Madera County,Madera County,150865.0,49140.0,CA
604199999.0,604199999,2527,1559,2003,3297,3926,6,METRO41860MM7360,"San Francisco, CA HUD Metro FMR Area",41.0,99999,Marin County,Marin County,252409.0,111214.0,CA
604399999.0,604399999,1007,702,752,1262,1704,6,NCNTY06043N06043,"Mariposa County, CA",43.0,99999,Mariposa County,Mariposa County,18251.0,10188.0,CA
604599999.0,604599999,1124,781,840,1602,1712,6,NCNTY06045N06045,"Mendocino County, CA",45.0,99999,Mendocino County,Mendocino County,87841.0,40323.0,CA
604799999.0,604799999,830,548,636,1201,1449,6,METRO32900M32900,"Merced, CA MSA",47.0,99999,Merced County,Merced County,255793.0,83698.0,CA
604999999.0,604999999,658,459,569,959,1132,6,NCNTY06049N06049,"Modoc County, CA",49.0,99999,Modoc County,Modoc County,9686.0,5192.0,CA
605199999.0,605199999,1338,924,1156,1660,2172,6,NCNTY06051N06051,"Mono County, CA",51.0,99999,Mono County,Mono County,14202.0,13912.0,CA
605399999.0,605399999,1498,1029,1193,2183,2335,6,METRO41500M41500,"Salinas, CA MSA",53.0,99999,Monterey County,Monterey County,415057.0,139048.0,CA
605599999.0,605599999,1612,994,1231,2349,2544,6,METRO34900M34900,"Napa, CA MSA",55.0,99999,Napa County,Napa County,136484.0,54759.0,CA
605799999.0,605799999,1336,870,998,1947,2333,6,NCNTY06057N06057,"Nevada County, CA",57.0,99999,Nevada County,Nevada County,98764.0,52590.0,CA
605999999.0,605999999,1794,1245,1420,2497,2717,6,METRO31080MM5945," Santa Ana-Anaheim-Irvine, CA HUD Metro FMR Area",59.0,99999,Orange County,Orange County,3010232.0,1048907.0,CA
606199999.0,606199999,1094,754,869,1594,1910,6,METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",61.0,99999,Placer County,Placer County,348432.0,152648.0,CA
606399999.0,606399999,906,632,741,1155,1407,6,NCNTY06063N06063,"Plumas County, CA",63.0,99999,Plumas County,Plumas County,20007.0,15566.0,CA
606599999.0,606599999,1187,798,945,1672,2056,6,METRO40140M40140,"Riverside-San Bernardino-Ontario, CA MSA",65.0,99999,Riverside County,Riverside County,2189641.0,800707.0,CA
606799999.0,606799999,1094,754,869,1594,1910,6,METRO40900M40900,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",67.0,99999,Sacramento County,Sacramento County,1418788.0,555932.0,CA
606999999.0,606999999,1445,988,1095,2106,2523,6,METRO41940N06069,"San Benito County, CA HUD Metro FMR Area",69.0,99999,San Benito County,San Benito County,55269.0,17870.0,CA
607199999.0,607199999,1187,798,945,1672,2056,6,METRO40140M40140,"Riverside-San Bernardino-Ontario, CA MSA",71.0,99999,San Bernardino County,San Bernardino County,2035210.0,699637.0,CA
607399999.0,607399999,1634,1134,1256,2362,2539,6,METRO41740M41740,"San Diego-Carlsbad, CA MSA",73.0,99999,San Diego County,San Diego County,3095313.0,1164786.0,CA
607599999.0,607599999,2527,1559,2003,3297,3926,6,METRO41860MM7360,"San Francisco, CA HUD Metro FMR Area",75.0,99999,San Francisco County,San Francisco County,805235.0,376942.0,CA
607799999.0,607799999,1023,652,778,1491,1786,6,METRO44700M44700,"Stockton-Lodi, CA MSA",77.0,99999,San Joaquin County,San Joaquin County,685306.0,233755.0,CA
607999999.0,607999999,1391,917,1071,2027,2388,6,METRO42020M42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA MSA",79.0,99999,San Luis Obispo County,San Luis Obispo County,269637.0,117315.0,CA
608199999.0,608199999,2527,1559,2003,3297,3926,6,METRO41860MM7360,"San Francisco, CA HUD Metro FMR Area",81.0,99999,San Mateo County,San Mateo County,718451.0,271031.0,CA
608399999.0,608399999,1642,1206,1388,2258,2616,6,METRO42200M42200,"Santa Maria-Santa Barbara, CA MSA",83.0,99999,Santa Barbara County,Santa Barbara County,423895.0,152834.0,CA
608599999.0,608599999,2175,1471,1726,3029,3379,6,METRO41940M41940,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",85.0,99999,Santa Clara County,Santa Clara County,1781642.0,631920.0,CA
608799999.0,608799999,1725,1064,1289,2285,2555,6,METRO42100M42100,"Santa Cruz-Watsonville, CA MSA",87.0,99999,Santa Cruz County,Santa Cruz County,262382.0,104476.0,CA
608999999.0,608999999,935,708,712,1363,1593,6,METRO39820M39820,"Redding, CA MSA",89.0,99999,Shasta County,Shasta County,177223.0,77313.0,CA
609199999.0,609199999,1263,881,949,1594,2050,6,NCNTY06091N06091,"Sierra County, CA",91.0,99999,Sierra County,Sierra County,3240.0,2328.0,CA
609399999.0,609399999,921,568,723,1340,1518,6,NCNTY06093N06093,"Siskiyou County, CA",93.0,99999,Siskiyou County,Siskiyou County,44900.0,23910.0,CA
609599999.0,609599999,1366,883,1089,1991,2385,6,METRO46700M46700,"Vallejo-Fairfield, CA MSA",95.0,99999,Solano County,Solano County,413344.0,152698.0,CA
609799999.0,609799999,1514,1000,1167,2206,2643,6,METRO42220M42220,"Santa Rosa, CA MSA",97.0,99999,Sonoma County,Sonoma County,483878.0,204572.0,CA
609999999.0,609999999,990,671,759,1414,1709,6,METRO33700M33700,"Modesto, CA MSA",99.0,99999,Stanislaus County,Stanislaus County,514453.0,179503.0,CA
610199999.0,610199999,910,663,699,1326,1589,6,METRO49700M49700,"Yuba City, CA MSA",101.0,99999,Sutter County,Sutter County,94737.0,33858.0,CA
610399999.0,610399999,877,541,655,1209,1214,6,NCNTY06103N06103,"Tehama County, CA",103.0,99999,Tehama County,Tehama County,63463.0,26987.0,CA
610599999.0,610599999,946,702,707,1282,1652,6,NCNTY06105N06105,"Trinity County, CA",105.0,99999,Trinity County,Trinity County,13786.0,8681.0,CA
610799999.0,610799999,818,626,630,1192,1342,6,METRO47300M47300,"Visalia-Porterville, CA MSA",107.0,99999,Tulare County,Tulare County,442179.0,141696.0,CA
610999999.0,610999999,1079,790,806,1472,1636,6,NCNTY06109N06109,"Tuolumne County, CA",109.0,99999,Tuolumne County,Tuolumne County,55365.0,31244.0,CA
611199999.0,611199999,1712,1063,1279,2419,2660,6,METRO37100M37100,"Oxnard-Thousand Oaks-Ventura, CA MSA",111.0,99999,Ventura County,Ventura County,823318.0,281695.0,CA
611399999.0,611399999,1254,931,937,1802,2189,6,METRO40900MM9270,"Yolo, CA HUD Metro FMR Area",113.0,99999,Yolo County,Yolo County,200849.0,75054.0,CA
611599999.0,611599999,910,663,699,1326,1589,6,METRO49700M49700,"Yuba City, CA MSA",115.0,99999,Yuba County,Yuba County,72155.0,27635.0,CA
800199999.0,800199999,1227,775,965,1788,2083,8,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",1.0,99999,Adams County,Adams County,441603.0,163136.0,CO
800399999.0,800399999,742,602,605,1081,1149,8,NCNTY08003N08003,"Alamosa County, CO",3.0,99999,Alamosa County,Alamosa County,15445.0,6554.0,CO
800599999.0,800599999,1227,775,965,1788,2083,8,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",5.0,99999,Arapahoe County,Arapahoe County,572003.0,238301.0,CO
800799999.0,800799999,865,656,661,1184,1258,8,NCNTY08007N08007,"Archuleta County, CO",7.0,99999,Archuleta County,Archuleta County,12084.0,8762.0,CO
800999999.0,800999999,658,542,569,959,1019,8,NCNTY08009N08009,"Baca County, CO",9.0,99999,Baca County,Baca County,3788.0,2248.0,CO
801199999.0,801199999,702,521,524,878,962,8,NCNTY08011N08011,"Bent County, CO",11.0,99999,Bent County,Bent County,6499.0,2242.0,CO
801399999.0,801399999,1487,1065,1230,2158,2565,8,METRO14500M14500,"Boulder, CO MSA",13.0,99999,Boulder County,Boulder County,294567.0,127071.0,CO
801499999.0,801499999,1227,775,965,1788,2083,8,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",14.0,99999,Broomfield County,Broomfield County,55889.0,22646.0,CO
801599999.0,801599999,872,647,651,1271,1467,8,NCNTY08015N08015,"Chaffee County, CO",15.0,99999,Chaffee County,Chaffee County,17809.0,10020.0,CO
801799999.0,801799999,658,488,492,817,994,8,NCNTY08017N08017,"Cheyenne County, CO",17.0,99999,Cheyenne County,Cheyenne County,1836.0,975.0,CO
801999999.0,801999999,1227,775,965,1788,2083,8,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",19.0,99999,Clear Creek County,Clear Creek County,9088.0,5685.0,CO
802199999.0,802199999,658,542,569,911,961,8,NCNTY08021N08021,"Conejos County, CO",21.0,99999,Conejos County,Conejos County,8256.0,4286.0,CO
802399999.0,802399999,769,583,587,1077,1191,8,NCNTY08023N08023,"Costilla County, CO",23.0,99999,Costilla County,Costilla County,3524.0,2613.0,CO
802599999.0,802599999,695,516,519,862,1175,8,NCNTY08025N08025,"Crowley County, CO",25.0,99999,Crowley County,Crowley County,5823.0,1559.0,CO
802799999.0,802799999,746,566,570,1087,1302,8,NCNTY08027N08027,"Custer County, CO",27.0,99999,Custer County,Custer County,4255.0,3956.0,CO
802999999.0,802999999,860,638,643,1153,1430,8,NCNTY08029N08029,"Delta County, CO",29.0,99999,Delta County,Delta County,30952.0,14572.0,CO
803199999.0,803199999,1227,775,965,1788,2083,8,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",31.0,99999,Denver County,Denver County,600158.0,285797.0,CO
803399999.0,803399999,658,542,569,922,1019,8,NCNTY08033N08033,"Dolores County, CO",33.0,99999,Dolores County,Dolores County,2064.0,1468.0,CO
803599999.0,803599999,1227,775,965,1788,2083,8,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",35.0,99999,Douglas County,Douglas County,285465.0,106859.0,CO
803799999.0,803799999,1383,853,1069,1753,2415,8,NCNTY08037N08037,"Eagle County, CO",37.0,99999,Eagle County,Eagle County,52197.0,31312.0,CO
804199999.0,804199999,967,596,749,1409,1688,8,METRO17820M17820,"Colorado Springs, CO HUD Metro FMR Area",41.0,99999,El Paso County,El Paso County,622263.0,252852.0,CO
803999999.0,803999999,1227,775,965,1788,2083,8,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",39.0,99999,Elbert County,Elbert County,23086.0,8939.0,CO
804399999.0,804399999,765,593,603,1087,1263,8,NCNTY08043N08043,"Fremont County, CO",43.0,99999,Fremont County,Fremont County,46824.0,19242.0,CO
804599999.0,804599999,1183,872,884,1571,2064,8,NCNTY08045N08045,"Garfield County, CO",45.0,99999,Garfield County,Garfield County,56389.0,23309.0,CO
804799999.0,804799999,1227,775,965,1788,2083,8,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",47.0,99999,Gilpin County,Gilpin County,5441.0,3560.0,CO
804999999.0,804999999,1004,619,750,1352,1582,8,NCNTY08049N08049,"Grand County, CO",49.0,99999,Grand County,Grand County,14843.0,16061.0,CO
805199999.0,805199999,927,572,693,1189,1501,8,NCNTY08051N08051,"Gunnison County, CO",51.0,99999,Gunnison County,Gunnison County,15324.0,11412.0,CO
805399999.0,805399999,891,676,680,1248,1380,8,NCNTY08053N08053,"Hinsdale County, CO",53.0,99999,Hinsdale County,Hinsdale County,843.0,1388.0,CO
805599999.0,805599999,734,557,561,1028,1137,8,NCNTY08055N08055,"Huerfano County, CO",55.0,99999,Huerfano County,Huerfano County,6711.0,5075.0,CO
805799999.0,805799999,897,681,685,1113,1389,8,NCNTY08057N08057,"Jackson County, CO",57.0,99999,Jackson County,Jackson County,1394.0,1286.0,CO
805999999.0,805999999,1227,775,965,1788,2083,8,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",59.0,99999,Jefferson County,Jefferson County,534543.0,229967.0,CO
806199999.0,806199999,728,552,556,903,998,8,NCNTY08061N08061,"Kiowa County, CO",61.0,99999,Kiowa County,Kiowa County,1398.0,805.0,CO
806399999.0,806399999,658,542,569,817,1087,8,NCNTY08063N08063,"Kit Carson County, CO",63.0,99999,Kit Carson County,Kit Carson County,8270.0,3527.0,CO
806799999.0,806799999,1102,818,884,1606,1855,8,NCNTY08067N08067,"La Plata County, CO",67.0,99999,La Plata County,La Plata County,51334.0,25860.0,CO
806599999.0,806599999,953,707,712,1183,1476,8,NCNTY08065N08065,"Lake County, CO",65.0,99999,Lake County,Lake County,7310.0,4271.0,CO
806999999.0,806999999,1034,725,848,1507,1805,8,METRO22660M22660,"Fort Collins, CO MSA",69.0,99999,Larimer County,Larimer County,299630.0,132722.0,CO
807199999.0,807199999,812,559,609,1152,1249,8,NCNTY08071N08071,"Las Animas County, CO",71.0,99999,Las Animas County,Las Animas County,15507.0,8217.0,CO
807399999.0,807399999,704,580,586,874,1090,8,NCNTY08073N08073,"Lincoln County, CO",73.0,99999,Lincoln County,Lincoln County,5467.0,2420.0,CO
807599999.0,807599999,745,566,569,979,1105,8,NCNTY08075N08075,"Logan County, CO",75.0,99999,Logan County,Logan County,22709.0,8981.0,CO
807799999.0,807799999,835,536,630,1217,1458,8,METRO24300M24300,"Grand Junction, CO MSA",77.0,99999,Mesa County,Mesa County,146723.0,62644.0,CO
807999999.0,807999999,914,693,698,1143,1415,8,NCNTY08079N08079,"Mineral County, CO",79.0,99999,Mineral County,Mineral County,712.0,1201.0,CO
808199999.0,808199999,790,611,615,1098,1121,8,NCNTY08081N08081,"Moffat County, CO",81.0,99999,Moffat County,Moffat County,13795.0,6196.0,CO
808399999.0,808399999,662,545,572,965,1156,8,NCNTY08083N08083,"Montezuma County, CO",83.0,99999,Montezuma County,Montezuma County,25535.0,12094.0,CO
808599999.0,808599999,916,680,684,1319,1491,8,NCNTY08085N08085,"Montrose County, CO",85.0,99999,Montrose County,Montrose County,41276.0,18250.0,CO
808799999.0,808799999,758,577,581,1051,1129,8,NCNTY08087N08087,"Morgan County, CO",87.0,99999,Morgan County,Morgan County,28159.0,11490.0,CO
808999999.0,808999999,759,563,567,942,1040,8,NCNTY08089N08089,"Otero County, CO",89.0,99999,Otero County,Otero County,18831.0,8969.0,CO
809199999.0,809199999,1083,668,827,1578,1677,8,NCNTY08091N08091,"Ouray County, CO",91.0,99999,Ouray County,Ouray County,4436.0,3083.0,CO
809399999.0,809399999,1227,775,965,1788,2083,8,METRO19740M19740,"Denver-Aurora-Lakewood, CO MSA",93.0,99999,Park County,Park County,16206.0,13947.0,CO
809599999.0,809599999,685,508,512,850,939,8,NCNTY08095N08095,"Phillips County, CO",95.0,99999,Phillips County,Phillips County,4442.0,2087.0,CO
809799999.0,809799999,1815,1119,1356,2252,2488,8,NCNTY08097N08097,"Pitkin County, CO",97.0,99999,Pitkin County,Pitkin County,17148.0,12953.0,CO
809999999.0,809999999,658,501,504,834,965,8,NCNTY08099N08099,"Prowers County, CO",99.0,99999,Prowers County,Prowers County,12551.0,5942.0,CO
810199999.0,810199999,830,624,629,1185,1341,8,METRO39380M39380,"Pueblo, CO MSA",101.0,99999,Pueblo County,Pueblo County,159063.0,69526.0,CO
810399999.0,810399999,752,558,562,1096,1123,8,NCNTY08103N08103,"Rio Blanco County, CO",103.0,99999,Rio Blanco County,Rio Blanco County,6666.0,3309.0,CO
810599999.0,810599999,663,546,573,875,1127,8,NCNTY08105N08105,"Rio Grande County, CO",105.0,99999,Rio Grande County,Rio Grande County,11982.0,6630.0,CO
